"id";"food_category";"name";"water";"calories";"protein";"total_fat";"sfa";"mufa";"pufa";"cholesterol";"carbs";"sugar";"ash";"dietary_fiber";"calcium";"iron";"magnesium";"phosphorus";"potassium";"sodium";"zinc";"copper";"selenium";"edible_fraction";"vitamin_c";"thiamine";"riboflavin";"niacin";"vitamin_b5";"vitamin_b6";"folic_acid";"folate";"food_based_folate";"vitamin_b12";"vitamin_a";"retinol";"carotenoids";"vitamin_e";"vitamin_d";"vitamin_k";"priceTierId";"imageId";"editedById";"isEdited";"can_be_a_dish";"is_gluten_free";"is_lacto_vegetarian";"is_ovo_lacto_vegetarian";"is_ovo_vegetarian";"is_vegan";"has_eggs";"has_gluten";"has_honey";"has_meat";"has_milk"
17082;17;CAFE, SUCEDANEO, DE CEREALES, PREPARADO C/AGUA;98.00;6.00;0.10;0.04;0.01;0.01;0.02;0.00;1.30;0.08;0.40;0.18;4.00;0.08;5.00;10.00;41.00;5.00;0.01;0.01;1.10;1.00;0.00;0.01;0.00;0.29;0.02;0.01;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.02;0.00;0.00;;;;false;;;;;;;;;;;
17052;17;GUARAPO;93.00;42.00;0.10;0.00;;;;;6.00;;0.00;0.50;25.00;1.20;;30.00;;;;;;1.00;0.00;0.01;0.02;0.10;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
17143;17;JUGO DE MANZANA, S/AZUCAR C/VIT C, ENVASADO;88.00;46.00;0.10;0.13;0.02;0.01;0.04;0.00;11.30;9.62;0.20;0.23;8.00;0.12;5.00;7.00;101.00;4.00;0.02;0.01;0.10;1.00;39.00;0.02;0.02;0.07;0.05;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00;;;;false;;;;;;;;;;;
17144;17;JUGO DE PIÑA, S/AZUCAR, ENVASADO;86.00;53.00;0.36;0.12;0.01;0.01;0.04;0.00;12.87;9.98;0.20;0.28;13.00;0.31;12.00;8.00;130.00;2.00;0.11;0.07;0.10;1.00;10.00;0.06;0.02;0.20;0.06;0.10;0.00;18.00;18.00;0.00;0.00;0.00;3.00;0.02;0.00;0.30;;;;false;;;;;;;;;;;
17145;17;JUGO DE UVA, S/AZUCAR, ENVASADO;85.00;60.00;0.37;0.13;0.03;0.00;0.02;0.00;14.77;14.20;0.20;0.22;11.00;0.25;10.00;14.00;104.00;5.00;0.07;0.02;0.00;1.00;0.00;0.02;0.02;0.13;0.05;0.03;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.40;;;;false;;;;;;;;;;;
17146;17;JUGO DE UVA-NARANJA, S/AZUCAR, ENVASADO;89.00;43.00;0.60;0.10;0.01;0.02;0.02;0.00;10.28;10.18;0.10;0.39;8.00;0.46;10.00;14.00;158.00;3.00;0.07;0.08;0.10;1.00;29.00;0.06;0.03;0.34;0.14;0.02;0.00;14.00;14.00;0.00;6.00;0.00;20.00;0.14;0.00;0.10;;;;false;;;;;;;;;;;
17147;17;PONCHE DE HUEVO (EGG NOG), POLVO PREP C/LECHE ENTERA;79.00;95.00;2.93;3.02;1.70;0.77;0.19;11.00;14.20;12.66;0.00;0.69;92.00;0.12;10.00;77.00;121.00;55.00;0.35;0.02;3.40;1.00;0.00;0.04;0.17;0.11;0.33;0.03;0.00;5.00;5.00;0.39;26.00;26.00;5.00;0.06;;0.20;;;;false;;;;;;;;;;;
17055;17;PONCHE DE HUEVO (ROMPOPO);83.00;88.00;4.55;4.19;2.59;1.30;0.20;59.00;8.05;8.05;0.00;0.67;130.00;0.20;19.00;109.00;165.00;54.00;0.46;0.01;4.20;1.00;2.00;0.03;0.19;0.11;0.42;0.05;0.00;1.00;1.00;0.45;59.00;58.00;7.00;0.21;1.20;0.30;;;;false;;;;;;;;;;;
17063;17;REFRESCO CONCENTRADO, DIF. SABORES, C/AZUCAR;35.00;231.00;0.30;0.00;0.00;0.00;0.00;0.00;64.40;;0.00;;;;;;;;;;;1.00;;;;;;;;;;;;;;;;;;;;false;;;;;;;;;;;
17148;17;REFRESCO DE ARRAYAN (EL SALVADOR);;29.00;0.06;0.08;0.00;0.00;0.00;0.00;4.86;6.55;0.12;0.00;2.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;4.00;0.00;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;66.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17142;17;REFRESCO DE AVENA (FRESCA AVENA), POLVO;;400.00;4.00;0.00;;;;;92.00;56.00;4.00;;303.00;4.79;151.00;;;;13.22;;;1.00;71.00;0.43;;6.92;;1.17;116.00;;198.00;0.91;292.00;;;;;;;;;false;;;;;;;;;;;
17035;17;REFRESCO DE AVENA FORTIFICADA, POLVO INSTANTANEO;3.00;407.00;5.59;4.95;;;;;83.90;;0.90;2.40;648.00;18.10;;153.00;;;;;;1.00;;2.00;1.33;16.67;;;;;;;1590.00;;;;;;;;;false;;;;;;;;;;;
17025;17;REFRESCO DE CARAO (EL SALVADOR);90.00;39.00;0.60;0.20;;;;;9.10;;0.00;0.50;4.00;0.20;;11.00;;;;;;1.00;4.00;0.02;0.01;0.96;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
17149;17;REFRESCO DE CEBADA (EL SALVADOR);;111.00;2.44;0.56;0.22;0.11;0.16;1.00;13.71;10.68;1.95;0.34;22.00;0.52;20.00;69.00;78.00;7.00;0.45;0.07;7.60;1.00;0.00;0.08;0.05;1.22;0.07;0.08;0.00;2.00;2.00;0.07;106.00;7.00;1.00;0.11;0.15;0.45;;;;false;;;;;;;;;;;
17073;17;REFRESCO DE CEREALES, POLVO (CEREVITA);;381.00;7.50;3.90;;;;;79.10;;;2.90;510.00;5.00;;335.00;200.00;480.00;;;;1.00;35.00;0.55;0.20;3.00;;0.25;20.00;;34.00;0.60;180.00;;;;;;;;;false;;;;;;;;;;;
17075;17;REFRESCO DE CEREALES, SABOR CHOCOLATE, POLVO (CEREVITA);;373.00;6.70;1.50;;;;;83.00;;;2.20;90.00;5.00;;130.00;260.00;410.00;;;;1.00;35.00;0.55;0.20;3.00;;0.25;20.00;;34.00;0.60;180.00;;;;;;;;;false;;;;;;;;;;;
17151;17;REFRESCO DE GRANADILLA (EL SALVADOR);;43.00;0.04;0.01;0.00;0.00;0.00;0.00;5.73;10.80;0.04;0.03;1.00;0.05;0.00;1.00;0.00;0.00;0.00;0.00;0.10;1.00;1.00;0.00;0.00;0.23;0.00;0.00;0.00;0.00;0.00;0.00;108.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17150;17;REFRESCO DE JAMAICA (EL SALVADOR);;51.00;0.23;0.08;0.00;0.00;0.00;0.00;0.29;10.60;0.38;0.22;21.00;0.29;0.00;9.00;0.00;0.00;0.00;0.00;0.10;1.00;0.00;0.00;0.01;0.12;0.00;0.00;0.00;0.00;0.00;0.00;106.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17053;17;REFRESCO DE JAMAICA, FLORES SECAS;9.00;304.00;7.20;2.60;;;;;74.10;;12.00;6.90;659.00;9.00;;273.00;;;;;;1.00;7.00;0.12;0.28;3.80;;;;;;;;;;;;;;;;false;;;;;;;;;;;
17054;17;REFRESCO DE SUCHILES, PASTA;3.00;515.00;13.00;27.20;;;;;54.60;;7.40;2.40;81.00;10.70;;233.00;;;;;;1.00;0.00;0.05;0.23;3.36;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
17152;17;REFRESCO DE TAMARINDO (EL SALVADOR);;41.00;0.02;0.00;0.00;0.00;0.00;0.00;0.23;10.28;0.04;0.02;1.00;0.03;1.00;1.00;5.00;0.00;0.00;0.00;0.10;1.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.02;;;;false;;;;;;;;;;;
17062;17;TE DE HIERBAS (NO MANZANILLA), PREPARADO;100.00;1.00;0.00;0.00;0.00;0.00;0.01;0.00;0.20;0.00;0.00;0.00;2.00;0.08;1.00;0.00;9.00;1.00;0.04;0.02;0.00;1.00;0.00;0.01;0.00;0.00;0.01;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17056;17;TE NEGRO INSTANTANEO, POLVO S/AZUCAR;5.00;315.00;20.21;0.00;0.00;0.00;0.00;0.00;58.66;5.53;8.50;16.04;118.00;2.26;272.00;239.00;6040.00;72.00;1.69;0.55;5.30;1.00;0.00;0.00;0.99;10.80;4.53;0.36;0.00;103.00;103.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17057;17;TE NEGRO INSTANTANEO, POLVO S/AZUCAR, PREP. C/AGUA;100.00;1.00;0.06;0.00;0.00;0.00;0.00;0.00;0.17;0.02;0.00;0.15;3.00;0.01;2.00;1.00;18.00;4.00;0.01;0.01;0.00;1.00;0.00;0.00;0.00;0.03;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17058;17;TE NEGRO, HOJAS SECAS;11.00;308.00;8.00;4.00;;;;;71.40;;6.00;5.20;400.00;11.90;;300.00;;;;;;1.00;5.00;0.08;0.73;6.50;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
17059;17;TE NEGRO, HOJAS SECAS, PREP C/AGUA S/AZUCAR;100.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.30;0.00;0.00;0.04;0.00;0.02;3.00;1.00;37.00;3.00;0.02;0.01;0.00;1.00;0.00;0.00;0.01;0.00;0.01;0.00;0.00;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17153;17;TE, INSTANTANEO, SABOR LIMON, POLVO C/AZUCAR;0.00;401.00;0.12;0.73;0.10;0.03;0.22;0.00;98.55;95.29;0.70;0.47;2.00;0.21;3.00;2.00;169.00;5.00;0.03;0.01;0.60;1.00;0.00;0.01;0.00;0.13;0.00;0.02;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17154;17;TE, INSTANTANEO, SABOR LIMON, POLVO C/AZUCAR, PREP C/AGUA;91.00;35.00;0.01;0.06;0.01;0.00;0.02;0.00;8.61;8.33;0.10;0.13;2.00;0.02;1.00;0.00;15.00;2.00;0.01;0.01;0.10;1.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;false;;;;;;;;;;;
17155;17;TE, JAMAICA, PREPARADO;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.42;8.00;0.08;3.00;1.00;20.00;4.00;0.04;0.00;0.00;1.00;0.00;0.00;0.00;0.04;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17156;17;TE, MANZANILLA, PREPARADO;100.00;1.00;0.00;0.00;0.00;0.00;0.01;0.00;0.20;0.00;0.00;0.01;2.00;0.08;1.00;0.00;9.00;1.00;0.04;0.02;0.00;1.00;0.00;0.01;0.00;0.00;0.01;0.00;0.00;1.00;1.00;0.00;1.00;0.00;12.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17158;17;TE, NEGRO, LISTO PARA BEBER, DESCAFEINADO, C/AZUCAR;91.00;38.00;0.00;0.00;0.00;0.00;0.00;0.00;8.75;7.92;0.00;0.03;11.00;0.00;2.00;4.00;27.00;8.00;0.01;0.01;0.00;1.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17159;17;TE, NEGRO, LISTO PARA BEBER, DESCAFEINADO, S/AZUCAR;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.83;0.00;0.00;0.03;11.00;0.00;2.00;4.00;27.00;4.00;0.01;0.01;0.00;1.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17157;17;TE, NEGRO, LISTO PARA BEBER, S/AZUCAR;98.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.11;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17160;17;TE, NEGRO, LISTO PARA BEBER, SABOR DURAZNO, S/AZUCAR;100.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.07;1.00;0.00;1.00;1.00;12.00;5.00;0.00;0.01;0.00;1.00;5.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17161;17;TE, NEGRO, LISTO PARA BEBER, SABOR LIMON, C/AZUCAR;89.00;45.00;0.00;0.22;0.00;0.00;0.00;0.00;10.80;9.49;0.00;0.03;4.00;0.00;1.00;1.00;14.00;3.00;0.01;0.01;0.00;1.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17163;17;TE, VERDE, LISTO PARA BEBER, C/AZUCAR;94.00;27.00;0.00;0.22;0.00;0.00;0.00;0.00;6.20;5.32;0.00;0.03;1.00;0.00;0.00;31.00;12.00;21.00;0.01;0.01;0.00;1.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17162;17;TE, VERDE, LISTO PARA BEBER, S/AZUCAR;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.93;0.00;0.36;1.00;0.00;1.00;0.00;5.00;6.00;0.01;0.01;0.00;1.00;10.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
17060;17;TISTE EN POLVO (EL SALVADOR);2.00;405.00;3.20;2.90;;;;;91.60;;0.60;0.70;42.00;3.70;;133.00;;;;;;1.00;;0.05;0.07;0.85;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
17061;17;TISTE EN POLVO (GUATEMALA);2.00;416.00;8.30;5.90;;;;;82.40;;2.70;1.40;29.00;3.50;;230.00;;;;;;1.00;0.00;0.10;0.10;1.33;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
18113;18;ALFAJORES (COSTA RICA);;358.00;6.05;11.28;6.94;3.12;0.65;80.00;22.56;38.59;0.71;1.61;157.00;0.51;17.00;160.00;246.00;218.00;0.68;0.04;9.10;1.00;1.00;0.03;0.26;0.28;0.68;0.04;0.00;16.00;16.00;0.28;189.00;96.00;20.00;0.38;0.37;1.18;;;;false;;;;;;;;;;;
18117;18;ARROZ CON LECHE, POSTRE CASERO (EL SALVADOR);;108.00;2.30;1.89;1.07;0.47;0.12;6.00;51.00;14.78;0.00;0.43;65.00;0.08;8.00;56.00;82.00;25.00;0.30;0.02;2.20;1.00;0.00;0.03;0.10;0.17;0.31;0.03;0.00;4.00;4.00;0.26;145.00;26.00;4.00;0.04;0.74;0.17;;;;false;;;;;;;;;;;
18040;18;ARROZ CON LECHE, RESTAURANTE;67.00;146.00;3.20;3.69;1.90;1.02;0.44;8.00;24.92;15.26;0.50;0.79;90.00;0.23;11.00;83.00;142.00;106.00;0.50;0.03;3.70;1.00;;0.03;0.10;0.31;0.53;0.03;;;;0.08;;;;0.21;;;;;;false;;;;;;;;;;;
18114;18;BUDIN DE PAN (COSTA RICA);;178.00;5.44;5.87;3.14;1.64;0.58;61.00;59.69;16.52;0.47;0.96;76.00;1.05;13.00;92.00;110.00;190.00;0.61;0.04;11.20;1.00;0.00;0.17;0.24;1.05;0.47;0.06;14.00;20.00;44.00;0.37;61.00;60.00;10.00;0.29;0.26;0.55;;;;false;;;;;;;;;;;
18039;18;CHOCOBANANO;;138.00;1.50;1.60;1.06;0.61;0.13;0.00;32.10;;2.28;1.00;13.00;0.70;27.00;39.00;436.00;4.00;0.15;;;1.00;13.00;0.04;0.06;0.62;;0.55;;18.00;18.00;0.00;11.00;;;;;;;;;false;;;;;;;;;;;
18041;18;COCADA (COCONUT MACAROON);12.00;460.00;3.02;22.55;20.10;1.61;0.81;0.00;61.23;45.16;5.10;1.71;5.00;0.82;;;123.00;200.00;;;;1.00;0.00;0.02;0.06;0.22;;;;5.00;5.00;;0.00;;;;;;;;;false;;;;;;;;;;;
18001;18;CROISSANT DE MANTEQUILLA;23.00;406.00;8.20;21.00;11.66;5.53;1.09;67.00;45.80;11.26;2.60;1.60;37.00;2.03;16.00;105.00;118.00;467.00;0.75;0.08;22.70;1.00;0.00;0.39;0.24;2.19;0.86;0.06;60.00;28.00;130.00;0.16;206.00;202.00;38.00;0.84;0.00;1.80;;;;false;;;;;;;;;;;
18002;18;CROISSANT DE MANZANA;46.00;254.00;7.40;8.70;4.99;2.39;0.63;31.00;37.10;;2.50;1.20;30.00;1.10;13.00;58.00;90.00;274.00;1.03;0.04;19.00;1.00;1.00;0.23;0.16;1.60;0.60;0.03;44.00;13.00;88.00;0.20;94.00;90.00;;;;;;;;false;;;;;;;;;;;
18003;18;CROISSANT DE QUESO;21.00;414.00;9.20;20.90;10.63;6.51;2.38;57.00;47.00;11.35;2.60;1.90;53.00;2.15;24.00;130.00;132.00;361.00;0.94;0.10;26.80;1.00;0.00;0.52;0.33;2.16;0.84;0.07;41.00;33.00;103.00;0.32;204.00;197.00;89.00;1.44;0.00;10.90;;;;false;;;;;;;;;;;
18005;18;DONAS, CUBIERTA DE AZUCAR;20.00;426.00;5.20;22.90;5.93;12.70;2.91;32.00;50.80;;1.50;1.50;60.00;1.06;17.00;117.00;102.00;402.00;0.44;0.10;9.60;1.00;0.00;0.23;0.20;1.51;0.44;0.03;34.00;12.00;70.00;0.24;3.00;3.00;;;;;;;;false;;;;;;;;;;;
18004;18;DONAS, CUBIERTA DE CHOCOLATE;17.00;452.00;4.93;25.25;13.47;8.62;1.96;19.00;51.33;26.65;1.90;1.73;24.00;4.00;30.00;210.00;201.00;326.00;0.98;0.26;6.80;1.00;1.00;0.16;0.13;1.59;0.13;0.02;37.00;28.00;90.00;0.10;4.00;3.00;2.00;2.02;0.00;7.90;;;;false;;;;;;;;;;;
18006;18;DONAS, RELLENO DE JALEA;36.00;340.00;5.90;18.70;4.84;10.23;2.38;26.00;39.00;21.10;0.90;0.80;25.00;1.76;20.00;85.00;79.00;455.00;0.75;0.14;12.50;1.00;0.00;0.31;0.14;2.14;0.88;0.10;51.00;17.00;104.00;0.22;17.00;16.00;8.00;0.43;0.00;7.10;;;;false;;;;;;;;;;;
18042;18;DONAS, RELLENO DULCE LECHE;38.00;361.00;6.40;24.50;5.43;12.08;3.08;24.00;30.00;14.55;0.80;0.80;25.00;1.83;20.00;76.00;80.00;309.00;0.80;0.11;10.80;1.00;0.00;0.34;0.15;2.24;0.66;0.07;56.00;14.00;109.00;0.14;11.00;11.00;2.00;0.29;0.00;8.60;;;;false;;;;;;;;;;;
18044;18;FLAN DE CARAMELO, NATILLA, POLVO;8.00;348.00;0.00;0.00;;;;0.00;91.60;;0.00;0.61;24.00;0.08;0.00;1.00;153.00;432.00;0.04;0.02;21.30;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;false;;;;;;;;;;;
18047;18;FLAN DE CARAMELO, NATILLA, PREP. C/LECHE DESCREMADA;76.00;103.00;2.99;1.72;1.04;0.47;0.06;7.00;18.82;;0.00;0.76;113.00;0.06;12.00;86.00;163.00;113.00;0.36;0.01;5.30;1.00;1.00;0.03;0.15;0.08;0.29;0.04;0.00;4.00;4.00;0.26;52.00;51.00;11.00;;0.90;;;;;false;;;;;;;;;;;
18045;18;FLAN DE CARAMELO, NATILLA, PREP. C/LECHE ENTERA;75.00;113.00;2.95;3.00;1.80;0.82;0.11;12.00;18.68;;0.00;0.74;111.00;0.06;12.00;84.00;160.00;112.00;0.35;0.01;5.20;1.00;1.00;0.03;0.15;0.08;0.28;0.03;0.00;4.00;4.00;0.26;29.00;28.00;16.00;;0.90;;;;;false;;;;;;;;;;;
18046;18;FLAN DE CARAMELO, NATILLA, RECETA CASERA;68.00;145.00;4.53;4.03;1.80;1.27;0.39;90.00;22.78;23.15;0.00;0.62;83.00;0.38;9.00;96.00;118.00;53.00;0.47;0.03;8.70;1.00;0.00;0.03;0.21;0.08;0.51;0.04;0.00;9.00;9.00;0.36;46.00;45.00;5.00;0.23;;0.20;;;;false;;;;;;;;;;;
18049;18;FLAN DE COCO, PREPARADO C/LECHE ENTERA;75.00;114.00;3.00;3.80;2.57;0.88;0.12;12.00;17.70;;0.20;1.00;111.00;0.20;16.00;88.00;157.00;162.00;0.36;0.03;2.30;1.00;1.00;0.03;0.14;0.09;0.29;0.14;0.00;4.00;4.00;0.25;26.00;25.00;16.00;;;;;;;false;;;;;;;;;;;
18050;18;FLAN DE HUEVO, PREPARADO C/LECHE ENTERA;73.00;122.00;3.99;4.00;2.03;1.13;0.31;51.00;17.60;4.82;0.00;0.97;139.00;0.34;16.00;130.00;207.00;84.00;0.51;0.03;6.00;1.00;0.00;0.06;0.22;0.13;0.70;0.06;0.00;9.00;9.00;0.52;52.00;52.00;6.00;0.06;1.20;0.20;;;;false;;;;;;;;;;;
18011;18;GELATINA, TODO SABOR, POLVO;1.00;381.00;7.80;0.00;0.00;0.00;0.00;0.00;90.50;86.04;0.00;0.70;3.00;0.13;2.00;141.00;7.00;466.00;0.01;0.12;6.70;1.00;0.00;0.00;0.04;0.01;0.01;0.00;0.00;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
18012;18;GELATINA, TODO SABOR, PREPARADA C/AGUA;84.00;62.00;1.22;0.00;0.00;0.00;0.00;0.00;14.19;13.49;0.00;0.20;3.00;0.02;1.00;22.00;1.00;75.00;0.01;0.02;1.10;1.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
18057;18;HELADO-CREMA (ICE CREAM), BARRA CUBIERTA CHOCOLATE;55.00;303.00;5.62;25.84;15.90;6.21;1.88;56.00;11.89;10.80;1.10;1.52;90.00;1.21;37.00;146.00;304.00;56.00;0.81;0.16;3.10;1.00;0.00;0.05;0.23;1.23;;0.28;0.00;14.00;14.00;0.49;61.00;56.00;56.00;0.54;0.20;1.70;;;;false;;;;;;;;;;;
18017;18;HELADO-CREMA (ICE CREAM), CHOCOLATE;56.00;216.00;3.80;11.00;6.80;3.21;0.41;34.00;28.20;25.36;1.20;1.00;109.00;0.93;29.00;107.00;249.00;76.00;0.58;0.14;2.50;1.00;1.00;0.04;0.19;0.23;0.55;0.06;0.00;16.00;16.00;0.29;118.00;116.00;19.00;0.30;0.20;0.30;;;;false;;;;;;;;;;;
18018;18;HELADO-CREMA (ICE CREAM), CHOCOLATE BAJO CALORIAS;61.00;187.00;5.00;7.19;4.38;2.06;0.24;28.00;25.70;24.71;0.80;0.69;159.00;0.69;20.00;83.00;170.00;71.00;0.43;0.10;2.20;1.00;1.00;0.02;0.13;0.13;0.25;0.02;0.00;4.00;4.00;0.14;71.00;60.00;135.00;0.20;0.10;0.60;;;;false;;;;;;;;;;;
18058;18;HELADO-CREMA (ICE CREAM), CHOCOLATE BAJO CALORIAS, S/AZUCAR;63.00;173.00;3.54;5.74;3.61;0.93;0.53;16.00;26.79;5.65;0.90;0.94;121.00;0.48;15.00;106.00;196.00;75.00;0.40;0.02;2.90;1.00;1.00;0.04;0.18;0.11;0.41;0.04;0.00;5.00;5.00;0.38;75.00;74.00;10.00;0.30;0.10;3.60;;;;false;;;;;;;;;;;
18059;18;HELADO-CREMA (ICE CREAM), CHOCOLATE SUAVE;60.00;222.00;4.10;13.00;7.46;3.49;0.46;91.00;22.20;21.16;0.70;0.90;131.00;0.21;12.00;116.00;177.00;61.00;0.52;0.03;3.00;1.00;1.00;0.05;0.18;0.10;0.51;0.05;0.00;9.00;9.00;0.50;162.00;159.00;30.00;0.61;0.70;0.90;;;;false;;;;;;;;;;;
18019;18;HELADO-CREMA (ICE CREAM), FRESA;60.00;192.00;3.20;8.40;5.19;;;29.00;27.60;;0.90;0.70;120.00;0.21;14.00;100.00;188.00;60.00;0.34;0.04;1.90;1.00;8.00;0.05;0.26;0.17;0.72;0.05;0.00;12.00;12.00;0.30;96.00;96.00;;;;;;;;false;;;;;;;;;;;
18060;18;HELADO-CREMA (ICE CREAM), S/GRASA S/AZUCAR, NO CHOC.;66.00;129.00;4.41;0.00;0.00;0.00;0.00;0.00;27.94;8.82;7.40;1.20;147.00;0.00;9.00;75.00;196.00;110.00;0.31;0.03;1.90;1.00;0.00;0.03;0.12;0.07;;0.03;0.00;4.00;4.00;0.52;133.00;132.00;12.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
18061;18;HELADO-CREMA (ICE CREAM), TIPO NAPOLITANO (VAINILLA, CHOC, FRESA);63.00;161.00;4.69;4.35;2.70;;;14.00;26.06;22.47;0.40;1.58;158.00;0.31;;;;69.00;;;;1.00;2.00;;;;;;;;;;126.00;;;;;;;;;false;;;;;;;;;;;
18062;18;HELADO-CREMA (ICE CREAM), TIPO SANDWICH;49.00;237.00;4.29;8.57;2.32;2.66;2.27;21.00;37.14;18.57;0.00;1.10;86.00;0.26;29.00;72.00;115.00;129.00;0.60;0.25;3.10;1.00;0.00;0.11;0.15;1.57;0.21;0.03;27.00;6.00;53.00;0.05;86.00;86.00;0.00;0.40;0.00;1.30;;;;false;;;;;;;;;;;
18063;18;HELADO-CREMA (ICE CREAM), TIPO SANDWICH, S/AZUCAR;48.00;200.00;5.71;2.86;0.82;0.94;0.81;21.00;42.86;6.58;7.10;0.39;86.00;0.00;10.00;26.00;41.00;164.00;0.21;0.09;1.10;1.00;0.00;0.04;0.05;0.56;;0.01;10.00;2.00;19.00;0.02;129.00;129.00;0.00;0.14;0.00;0.50;;;;false;;;;;;;;;;;
18064;18;HELADO-CREMA (ICE CREAM), TIPO SUNDAE;53.00;254.00;3.00;14.00;2.72;1.78;0.75;15.00;28.89;21.26;1.00;0.80;60.00;0.36;20.00;128.00;204.00;115.00;0.56;0.08;2.30;1.00;0.00;0.09;0.21;1.11;0.36;0.05;14.00;5.00;29.00;0.35;117.00;116.00;14.00;0.11;0.10;0.50;;;;false;;;;;;;;;;;
18036;18;HELADO-CREMA (ICE CREAM), VAINILLA;61.00;207.00;3.50;11.00;6.79;2.97;0.45;44.00;23.60;21.22;0.70;0.90;128.00;0.09;14.00;105.00;199.00;80.00;0.69;0.02;1.80;1.00;1.00;0.04;0.24;0.12;0.58;0.05;0.00;5.00;5.00;0.39;118.00;116.00;19.00;0.30;0.20;0.30;;;;false;;;;;;;;;;;
18037;18;HELADO-CREMA (ICE CREAM), VAINILLA BAJO CALORIAS;60.00;180.00;4.78;4.83;2.93;1.28;0.22;27.00;29.46;22.12;0.30;1.07;161.00;0.19;14.00;103.00;208.00;74.00;0.73;0.02;2.00;1.00;1.00;0.05;0.26;0.14;0.48;0.05;0.00;6.00;6.00;0.47;128.00;127.00;14.00;0.12;0.10;0.40;;;;false;;;;;;;;;;;
